,Genre,Age,Annual Income (k$),Spending Score (1-100)
0,91.29729729729729,26.89189189189189,57.13513513513514,48.810810810810814
1,164.4285714285714,41.68571428571428,88.22857142857143,17.285714285714278
2,161.99999999999997,32.69230769230769,86.53846153846153,82.12820512820514
3,23.19047619047619,45.52380952380952,26.285714285714285,19.38095238095238
4,82.02272727272728,56.34090909090909,53.70454545454546,49.38636363636363
5,23.04166666666667,25.25,25.83333333333333,76.91666666666666
